season,team,round,gp,wins,draws,losses,points,gf,ga,gd,ppg,home_wins,home_draws,home_losses,home_gf,home_ga,home_gd,away_wins,away_draws,away_losses,away_gf,away_ga,away_gd,form_pts_last5,form_gd_last5,form_wins_last5,position,points_from_6th,final_position,is_top6
2024_2025,FC Hermannstadt,7,7,2,2,3,8,8,9,-1,1.1429,2,2,0,5,2,3,0,0,3,3,7,-4,7,1,2,10,-2,8,0
2024_2025,Sepsi OSK Sfântu Gheorghe,7,7,2,2,3,8,7,10,-3,1.1429,1,1,2,3,4,-1,1,1,1,4,6,-2,2,-5,0,11,-2,7,0
2024_2025,Unirea Slobozia,7,7,2,2,3,8,6,9,-3,1.1429,0,1,2,3,5,-2,2,1,1,3,4,-1,4,-4,1,12,-2,15,0
2024_2025,Uta Arad,7,7,1,4,2,7,6,8,-2,1.0,0,4,0,3,3,0,1,0,2,3,5,-2,6,0,1,13,-3,11,0
2024_2025,Politehnica Iași,7,7,2,1,4,7,6,9,-3,1.0,1,1,2,5,6,-1,1,0,2,1,3,-2,4,-3,1,14,-3,14,0
2024_2025,FCSB,7,7,1,2,4,5,6,11,-5,0.7143,1,1,2,4,6,-2,0,1,2,2,5,-3,3,-5,1,15,-5,1,1
2024_2025,SCM Gloria Buzău,7,7,1,2,4,5,6,15,-9,0.7143,0,1,2,2,5,-3,1,1,2,4,10,-6,4,-8,1,16,-5,16,0
2024_2025,Universitatea Cluj,8,8,5,3,0,18,13,4,9,2.25,4,0,0,10,3,7,1,3,0,3,1,2,13,7,4,1,6,4,1
2024_2025,CFR Cluj-Napoca,8,8,5,1,2,16,17,9,8,2.0,3,0,1,9,4,5,2,1,1,8,5,3,12,9,4,2,4,2,1
2024_2025,Universitatea Craiova,8,8,4,3,1,15,15,7,8,1.875,2,2,0,10,4,6,2,1,1,5,3,2,8,4,2,3,3,3,1
2024_2025,Otelul Galati,8,8,4,3,1,15,9,4,5,1.875,2,1,1,3,1,2,2,2,0,6,3,3,8,2,2,4,3,12,0
2024_2025,Petrolul,8,8,3,4,1,13,6,5,1,1.625,1,3,0,1,0,1,2,1,1,5,5,0,9,3,2,5,1,9,0
2024_2025,Dinamo Bucuresti,8,8,3,3,2,12,16,11,5,1.5,3,0,0,10,3,7,0,3,2,6,8,-2,8,3,2,6,0,5,1
2024_2025,FC Hermannstadt,8,8,3,2,3,11,14,11,3,1.375,3,2,0,11,4,7,0,0,3,3,7,-4,9,5,3,7,-1,8,0
2024_2025,Unirea Slobozia,8,8,3,2,3,11,8,10,-2,1.375,1,1,2,5,6,-1,2,1,1,3,4,-1,6,-3,2,8,-1,15,0
2024_2025,Rapid Bucuresti,8,8,1,6,1,9,10,10,0,1.125,0,3,0,5,5,0,1,3,1,5,5,0,7,1,1,9,-3,6,1
2024_2025,FC Botoșani,8,8,3,0,5,9,6,11,-5,1.125,2,0,2,4,5,-1,1,0,3,2,6,-4,6,-4,2,10,-3,13,0
2024_2025,FCSB,8,8,2,2,4,8,8,11,-3,1.0,2,1,2,6,6,0,0,1,2,2,5,-3,6,-1,2,11,-4,1,1
2024_2025,Farul Constanta,8,8,2,2,4,8,8,11,-3,1.0,2,0,3,5,7,-2,0,2,1,3,4,-1,7,-1,2,12,-4,10,0
2024_2025,Sepsi OSK Sfântu Gheorghe,8,8,2,2,4,8,7,12,-5,1.0,1,1,2,3,4,-1,1,1,2,4,8,-4,1,-7,0,13,-4,7,0
2024_2025,Uta Arad,8,8,1,4,3,7,6,10,-4,0.875,0,4,0,3,3,0,1,0,3,3,7,-4,5,-2,1,14,-5,11,0
2024_2025,Politehnica Iași,8,8,2,1,5,7,8,15,-7,0.875,1,1,2,5,6,-1,1,0,3,3,9,-6,4,-6,1,15,-5,14,0
2024_2025,SCM Gloria Buzău,8,8,1,2,5,5,7,17,-10,0.625,0,1,2,2,5,-3,1,1,3,5,12,-7,1,-10,0,16,-7,16,0
2024_2025,Universitatea Cluj,9,9,6,3,0,21,15,4,11,2.3333,4,0,0,10,3,7,2,3,0,5,1,4,13,8,4,1,7,4,1
2024_2025,CFR Cluj-Napoca,9,9,5,2,2,17,19,11,8,1.8889,3,1,1,11,6,5,2,1,1,8,5,3,13,10,4,2,3,2,1
2024_2025,Otelul Galati,9,9,4,4,1,16,9,4,5,1.7778,2,1,1,3,1,2,2,3,0,6,3,3,6,1,1,3,2,12,0
2024_2025,Dinamo Bucuresti,9,9,4,3,2,15,17,11,6,1.6667,4,0,0,11,3,8,0,3,2,6,8,-2,8,1,2,4,1,5,1
2024_2025,Universitatea Craiova,9,9,4,3,2,15,15,9,6,1.6667,2,2,0,10,4,6,2,1,2,5,5,0,7,2,2,5,1,3,1
2024_2025,Petrolul,9,9,3,5,1,14,7,6,1,1.5556,1,4,0,2,1,1,2,1,1,5,5,0,9,3,2,6,0,9,0
2024_2025,FC Hermannstadt,9,9,3,3,3,12,15,12,3,1.3333,3,2,0,11,4,7,0,1,3,4,8,-4,10,6,3,7,-2,8,0
2024_2025,Sepsi OSK Sfântu Gheorghe,9,9,3,2,4,11,10,12,-2,1.2222,2,1,2,6,4,2,1,1,2,4,8,-4,3,-4,1,8,-3,7,0
2024_2025,Unirea Slobozia,9,9,3,2,4,11,8,11,-3,1.2222,1,1,2,5,6,-1,2,1,2,3,5,-2,6,-3,2,9,-3,15,0
2024_2025,Politehnica Iași,9,9,3,1,5,10,10,15,-5,1.1111,2,1,2,7,6,1,1,0,3,3,9,-6,7,-2,2,10,-4,14,0
2024_2025,Rapid Bucuresti,9,9,1,6,2,9,10,12,-2,1.0,0,3,1,5,7,-2,1,3,1,5,5,0,6,-1,1,11,-5,6,1
2024_2025,FCSB,9,9,2,3,4,9,10,13,-3,1.0,2,1,2,6,6,0,0,2,2,4,7,-3,7,0,2,12,-5,1,1
2024_2025,Farul Constanta,9,9,2,3,4,9,9,12,-3,1.0,2,0,3,5,7,-2,0,3,1,4,5,-1,5,-3,1,13,-5,10,0
2024_2025,FC Botoșani,9,9,3,0,6,9,6,14,-8,1.0,2,0,2,4,5,-1,1,0,4,2,9,-7,3,-8,1,14,-5,13,0
2024_2025,Uta Arad,9,9,1,5,3,8,7,11,-4,0.8889,0,5,0,4,4,0,1,0,3,3,7,-4,3,-3,0,15,-6,11,0
2024_2025,SCM Gloria Buzău,9,9,1,3,5,6,7,17,-10,0.6667,0,2,2,2,5,-3,1,1,3,5,12,-7,2,-7,0,16,-8,16,0
2024_2025,Universitatea Cluj,10,10,6,4,0,22,16,5,11,2.2,4,1,0,11,4,7,2,3,0,5,1,4,13,8,4,1,7,4,1
2024_2025,CFR Cluj-Napoca,10,10,5,3,2,18,19,11,8,1.8,3,1,1,11,6,5,2,2,1,8,5,3,11,7,3,2,3,2,1
2024_2025,Otelul Galati,10,10,4,5,1,17,10,5,5,1.7,2,2,1,4,2,2,2,3,0,6,3,3,6,1,1,3,2,12,0
2024_2025,Dinamo Bucuresti,10,10,4,4,2,16,18,12,6,1.6,4,0,0,11,3,8,0,4,2,7,9,-2,8,1,2,4,1,5,1
2024_2025,Universitatea Craiova,10,10,4,4,2,16,16,10,6,1.6,2,2,0,10,4,6,2,2,2,6,6,0,5,1,1,5,1,3,1
2024_2025,Petrolul,10,10,3,6,1,15,8,7,1,1.5,1,4,0,2,1,1,2,2,1,6,6,0,9,3,2,6,0,9,0
2024_2025,FC Hermannstadt,10,10,3,4,3,13,15,12,3,1.3,3,3,0,11,4,7,0,1,3,4,8,-4,8,5,2,7,-2,8,0
2024_2025,Rapid Bucuresti,10,10,2,6,2,12,12,13,-1,1.2,0,3,1,5,7,-2,2,3,1,7,6,1,8,0,2,8,-3,6,1
2024_2025,Farul Constanta,10,10,3,3,4,12,11,13,-2,1.2,3,0,3,7,8,-1,0,3,1,4,5,-1,8,-1,2,9,-3,10,0
2024_2025,Sepsi OSK Sfântu Gheorghe,10,10,3,2,5,11,11,14,-3,1.1,2,1,2,6,4,2,1,1,3,5,10,-5,3,-4,1,10,-4,7,0
2024_2025,Unirea Slobozia,10,10,3,2,5,11,9,13,-4,1.1,1,1,3,6,8,-2,2,1,2,3,5,-2,6,-1,2,11,-4,15,0
2024_2025,Politehnica Iași,10,10,3,2,5,11,10,15,-5,1.1,2,1,2,7,6,1,1,1,3,3,9,-6,7,-2,2,12,-4,14,0
2024_2025,FCSB,10,10,2,4,4,10,11,14,-3,1.0,2,2,2,7,7,0,0,2,2,4,7,-3,5,-1,1,13,-5,1,1
2024_2025,FC Botoșani,10,10,3,1,6,10,9,17,-8,1.0,2,1,2,7,8,-1,1,0,4,2,9,-7,4,-7,1,14,-5,13,0
2024_2025,Uta Arad,10,10,1,6,3,9,7,11,-4,0.9,0,6,0,4,4,0,1,0,3,3,7,-4,3,-3,0,15,-6,11,0
2024_2025,SCM Gloria Buzău,10,10,1,4,5,7,10,20,-10,0.7,0,2,2,2,5,-3,1,2,3,8,15,-7,2,-7,0,16,-8,16,0
2024_2025,Universitatea Cluj,11,11,6,4,1,22,16,6,10,2.0,4,1,0,11,4,7,2,3,1,5,2,3,10,4,3,1,5,4,1
2024_2025,Universitatea Craiova,11,11,5,4,2,19,19,10,9,1.7273,3,2,0,13,4,9,2,2,2,6,6,0,5,0,1,2,2,3,1
2024_2025,CFR Cluj-Napoca,11,11,5,3,3,18,20,14,6,1.6364,3,1,2,12,9,3,2,2,1,8,5,3,8,4,2,3,1,2,1
2024_2025,Otelul Galati,11,11,4,6,1,18,10,5,5,1.6364,2,2,1,4,2,2,2,4,0,6,3,3,7,2,1,4,1,12,0
2024_2025,Petrolul,11,11,4,6,1,18,12,8,4,1.6364,2,4,0,6,2,4,2,2,1,6,6,0,9,5,2,5,1,9,0
2024_2025,Dinamo Bucuresti,11,11,4,5,2,17,20,14,6,1.5455,4,1,0,13,5,8,0,4,2,7,9,-2,8,1,2,6,0,5,1
2024_2025,Politehnica Iași,11,11,4,2,5,14,11,15,-4,1.2727,3,1,2,8,6,2,1,1,3,3,9,-6,7,-2,2,7,-3,14,0
2024_2025,FC Hermannstadt,11,11,3,4,4,13,16,16,0,1.1818,3,3,0,11,4,7,0,1,4,5,12,-7,8,3,2,8,-4,8,0
2024_2025,Rapid Bucuresti,11,11,2,7,2,13,12,13,-1,1.1818,0,4,1,5,7,-2,2,3,1,7,6,1,8,0,2,9,-4,6,1
2024_2025,FCSB,11,11,3,4,4,13,12,14,-2,1.1818,2,2,2,7,7,0,1,2,2,5,7,-2,8,1,2,10,-4,1,1
2024_2025,Uta Arad,11,11,2,6,3,12,10,12,-2,1.0909,0,6,0,4,4,0,2,0,3,6,8,-2,6,0,1,11,-5,11,0
2024_2025,Farul Constanta,11,11,3,3,5,12,11,14,-3,1.0909,3,0,3,7,8,-1,0,3,2,4,6,-2,5,-3,1,12,-5,10,0
2024_2025,Sepsi OSK Sfântu Gheorghe,11,11,3,2,6,11,11,15,-4,1.0,2,1,3,6,5,1,1,1,3,5,10,-5,3,-2,1,13,-6,7,0
2024_2025,Unirea Slobozia,11,11,3,2,6,11,9,16,-7,1.0,1,1,3,6,8,-2,2,1,3,3,8,-5,6,-3,2,14,-6,15,0
2024_2025,FC Botoșani,11,11,3,2,6,11,11,19,-8,1.0,2,1,2,7,8,-1,1,1,4,4,11,-7,2,-8,0,15,-6,13,0
2024_2025,SCM Gloria Buzău,11,11,2,4,5,10,11,20,-9,0.9091,1,2,2,3,5,-2,1,2,3,8,15,-7,5,-2,1,16,-7,16,0
2024_2025,Universitatea Cluj,12,12,6,5,1,23,18,8,10,1.9167,4,1,0,11,4,7,2,4,1,7,4,3,8,2,2,1,5,4,1
2024_2025,CFR Cluj-Napoca,12,12,6,3,3,21,22,15,7,1.75,4,1,2,14,10,4,2,2,1,8,5,3,8,2,2,2,3,2,1
2024_2025,Universitatea Craiova,12,12,5,5,2,20,20,11,9,1.6667,3,2,0,13,4,9,2,3,2,7,7,0,6,1,1,3,2,3,1
2024_2025,Otelul Galati,12,12,4,7,1,19,11,6,5,1.5833,2,3,1,5,3,2,2,4,0,6,3,3,7,2,1,4,1,12,0
2024_2025,Dinamo Bucuresti,12,12,4,6,2,18,21,15,6,1.5,4,1,0,13,5,8,0,5,2,8,10,-2,6,0,1,5,0,5,1
2024_2025,Petrolul,12,12,4,6,2,18,13,11,2,1.5,2,4,0,6,2,4,2,2,2,7,9,-2,8,3,2,6,0,9,0
2024_2025,FCSB,12,12,4,4,4,16,15,16,-1,1.3333,3,2,2,10,9,1,1,2,2,5,7,-2,11,4,3,7,-2,1,1
2024_2025,Uta Arad,12,12,3,6,3,15,13,13,0,1.25,1,6,0,7,5,2,2,0,3,6,8,-2,8,2,2,8,-3,11,0
2024_2025,Sepsi OSK Sfântu Gheorghe,12,12,4,2,6,14,15,15,0,1.1667,2,1,3,6,5,1,2,1,3,9,10,-1,6,3,2,9,-4,7,0
2024_2025,Politehnica Iași,12,12,4,2,6,14,12,17,-5,1.1667,3,1,2,8,6,2,1,1,4,4,11,-7,7,-2,2,10,-4,14,0
2024_2025,FC Botoșani,12,12,4,2,6,14,13,19,-6,1.1667,3,1,2,9,8,1,1,1,4,4,11,-7,5,-3,1,11,-4,13,0
2024_2025,Farul Constanta,12,12,3,4,5,13,12,15,-3,1.0833,3,1,3,8,9,-1,0,3,2,4,6,-2,5,-3,1,12,-5,10,0
2024_2025,Rapid Bucuresti,12,12,2,7,3,13,12,15,-3,1.0833,0,4,1,5,7,-2,2,3,2,7,8,-1,5,-3,1,13,-5,6,1
2024_2025,FC Hermannstadt,12,12,3,4,5,13,16,20,-4,1.0833,3,3,1,11,8,3,0,1,4,5,12,-7,5,-3,1,14,-5,8,0
2024_2025,Unirea Slobozia,12,12,3,3,6,12,11,18,-7,1.0,1,2,3,8,10,-2,2,1,3,3,8,-5,4,-4,1,15,-6,15,0
2024_2025,SCM Gloria Buzău,12,12,2,4,6,10,13,23,-10,0.8333,1,2,2,3,5,-2,1,2,4,10,18,-8,5,-1,1,16,-8,16,0
2024_2025,Universitatea Cluj,13,13,7,5,1,26,20,8,12,2.0,5,1,0,13,4,9,2,4,1,7,4,3,8,3,2,1,7,4,1
2024_2025,CFR Cluj-Napoca,13,13,6,4,3,22,22,15,7,1.6923,4,1,2,14,10,4,2,3,1,8,5,3,6,-1,1,2,3,2,1
2024_2025,Universitatea Craiova,13,13,5,6,2,21,20,11,9,1.6154,3,3,0,13,4,9,2,3,2,7,7,0,6,1,1,3,2,3,1
2024_2025,Otelul Galati,13,13,4,7,2,19,11,8,3,1.4615,2,3,1,5,3,2,2,4,1,6,5,1,4,-2,0,4,0,12,0
2024_2025,Petrolul,13,13,4,7,2,19,13,11,2,1.4615,2,5,0,6,2,4,2,2,2,7,9,-2,6,1,1,5,0,9,0
2024_2025,FCSB,13,13,5,4,4,19,17,16,1,1.4615,3,2,2,10,9,1,2,2,2,7,7,0,11,4,3,6,0,1,1
2024_2025,Dinamo Bucuresti,13,13,4,6,3,18,21,17,4,1.3846,4,1,1,13,7,6,0,5,2,8,10,-2,6,-1,1,7,-1,5,1
2024_2025,Sepsi OSK Sfântu Gheorghe,13,13,5,2,6,17,16,15,1,1.3077,3,1,3,7,5,2,2,1,3,9,10,-1,9,6,3,8,-2,7,0
2024_2025,Politehnica Iași,13,13,5,2,6,17,13,17,-4,1.3077,4,1,2,9,6,3,1,1,4,4,11,-7,10,3,3,9,-2,14,0
2024_2025,Rapid Bucuresti,13,13,3,7,3,16,17,15,2,1.2308,1,4,1,10,7,3,2,3,2,7,8,-1,7,2,2,10,-3,6,1
2024_2025,Uta Arad,13,13,3,6,4,15,13,14,-1,1.1538,1,6,0,7,5,2,2,0,4,6,9,-3,8,3,2,11,-4,11,0
2024_2025,FC Botoșani,13,13,4,3,6,15,13,19,-6,1.1538,3,1,2,9,8,1,1,2,4,4,11,-7,6,-1,1,12,-4,13,0
2024_2025,FC Hermannstadt,13,13,3,4,6,13,16,23,-7,1.0,3,3,1,11,8,3,0,1,5,5,15,-10,2,-10,0,13,-6,8,0
2024_2025,SCM Gloria Buzău,13,13,3,4,6,13,16,23,-7,1.0,2,2,2,6,5,1,1,2,4,10,18,-8,8,3,2,14,-6,16,0
2024_2025,Farul Constanta,13,13,3,4,6,13,12,20,-8,1.0,3,1,3,8,9,-1,0,3,3,4,11,-7,5,-5,1,15,-6,10,0
2024_2025,Unirea Slobozia,13,13,3,3,7,12,11,19,-8,0.9231,1,2,3,8,10,-2,2,1,4,3,9,-6,1,-6,0,16,-7,15,0
2024_2025,Universitatea Cluj,14,14,8,5,1,29,22,9,13,2.0714,5,1,0,13,4,9,3,4,1,9,5,4,8,2,2,1,9,4,1
2024_2025,CFR Cluj-Napoca,14,14,6,5,3,23,25,18,7,1.6429,4,2,2,17,13,4,2,3,1,8,5,3,6,-1,1,2,3,2,1
2024_2025,Petrolul,14,14,5,7,2,22,16,12,4,1.5714,3,5,0,9,3,6,2,2,2,7,9,-2,8,3,2,3,2,9,0
2024_2025,Universitatea Craiova,14,14,5,6,3,21,22,14,8,1.5,3,3,0,13,4,9,2,3,3,9,10,-1,6,2,1,4,1,3,1
2024_2025,Dinamo Bucuresti,14,14,5,6,3,21,23,17,6,1.5,4,1,1,13,7,6,1,5,2,10,10,0,6,0,1,5,1,5,1
2024_2025,FCSB,14,14,5,5,4,20,17,16,1,1.4286,3,3,2,10,9,1,2,2,2,7,7,0,11,4,3,6,0,1,1
2024_2025,Otelul Galati,14,14,4,7,3,19,11,10,1,1.3571,2,3,2,5,5,0,2,4,1,6,5,1,3,-4,0,7,-1,12,0
2024_2025,Sepsi OSK Sfântu Gheorghe,14,14,5,3,6,18,19,18,1,1.2857,3,1,3,7,5,2,2,2,3,12,13,-1,7,3,2,8,-2,7,0
2024_2025,Uta Arad,14,14,4,6,4,18,14,14,0,1.2857,2,6,0,8,5,3,2,0,4,6,9,-3,10,4,3,9,-2,11,0
2024_2025,Rapid Bucuresti,14,14,3,8,3,17,17,15,2,1.2143,1,4,1,10,7,3,2,4,2,7,8,-1,8,4,2,10,-3,6,1
2024_2025,Politehnica Iași,14,14,5,2,7,17,14,20,-6,1.2143,4,1,2,9,6,3,1,1,5,5,14,-9,7,-1,2,11,-3,14,0
2024_2025,Farul Constanta,14,14,4,4,6,16,15,22,-7,1.1429,4,1,3,11,11,0,0,3,3,4,11,-7,7,-4,2,12,-4,10,0
2024_2025,Unirea Slobozia,14,14,4,3,7,15,13,19,-6,1.0714,1,2,3,8,10,-2,3,1,4,5,9,-4,4,-3,1,13,-5,15,0
2024_2025,FC Botoșani,14,14,4,3,7,15,14,21,-7,1.0714,3,1,3,10,10,0,1,2,4,4,11,-7,6,1,1,14,-5,13,0
2024_2025,SCM Gloria Buzău,14,14,3,4,7,13,16,24,-8,0.9286,2,2,2,6,5,1,1,2,5,10,19,-9,7,2,2,15,-7,16,0
2024_2025,FC Hermannstadt,14,14,3,4,7,13,16,25,-9,0.9286,3,3,2,11,10,1,0,1,5,5,15,-10,1,-12,0,16,-7,8,0
2024_2025,Universitatea Cluj,15,15,8,6,1,30,23,10,13,2.0,5,2,0,14,5,9,3,4,1,9,5,4,8,2,2,1,9,4,1
2024_2025,CFR Cluj-Napoca,15,15,7,5,3,26,26,18,8,1.7333,4,2,2,17,13,4,3,3,1,9,5,4,8,0,2,2,5,2,1
2024_2025,Dinamo Bucuresti,15,15,6,6,3,24,24,17,7,1.6,5,1,1,14,7,7,1,5,2,10,10,0,8,1,2,3,3,5,1
2024_2025,Petrolul,15,15,5,8,2,23,17,13,4,1.5333,3,5,0,9,3,6,2,3,2,8,10,-2,8,3,2,4,2,9,0
2024_2025,Universitatea Craiova,15,15,5,7,3,22,23,15,8,1.4667,3,4,0,14,5,9,2,3,3,9,10,-1,6,2,1,5,1,3,1
2024_2025,FCSB,15,15,5,6,4,21,18,17,1,1.4,3,3,2,10,9,1,2,3,2,8,8,0,11,4,3,6,0,1,1
2024_2025,Rapid Bucuresti,15,15,4,8,3,20,18,15,3,1.3333,2,4,1,11,7,4,2,4,2,7,8,-1,8,4,2,7,-1,6,1
2024_2025,Politehnica Iași,15,15,6,2,7,20,16,21,-5,1.3333,5,1,2,11,7,4,1,1,5,5,14,-9,9,0,3,8,-1,14,0
2024_2025,Sepsi OSK Sfântu Gheorghe,15,15,5,4,6,19,20,19,1,1.2667,3,2,3,8,6,2,2,2,3,12,13,-1,8,4,2,9,-2,7,0
2024_2025,Otelul Galati,15,15,4,7,4,19,12,12,0,1.2667,2,3,2,5,5,0,2,4,2,7,7,0,2,-5,0,10,-2,12,0
2024_2025,Uta Arad,15,15,4,6,5,18,14,15,-1,1.2,2,6,0,8,5,3,2,0,5,6,10,-4,9,3,3,11,-3,11,0
2024_2025,Unirea Slobozia,15,15,5,3,7,18,14,19,-5,1.2,2,2,3,9,10,-1,3,1,4,5,9,-4,7,-1,2,12,-3,15,0
2024_2025,Farul Constanta,15,15,4,5,6,17,16,23,-7,1.1333,4,1,3,11,11,0,0,4,3,5,12,-7,5,-5,1,13,-4,10,0
2024_2025,FC Botoșani,15,15,4,3,8,15,14,22,-8,1.0,3,1,3,10,10,0,1,2,5,4,12,-8,5,0,1,14,-6,13,0
2024_2025,SCM Gloria Buzău,15,15,3,4,8,13,16,25,-9,0.8667,2,2,3,6,6,0,1,2,5,10,19,-9,6,1,2,15,-8,16,0
2024_2025,FC Hermannstadt,15,15,3,4,8,13,16,26,-10,0.8667,3,3,2,11,10,1,0,1,6,5,16,-11,0,-13,0,16,-8,8,0
2024_2025,Universitatea Cluj,16,16,8,6,2,30,24,12,12,1.875,5,2,1,15,7,8,3,4,1,9,5,4,8,2,2,1,6,4,1
2024_2025,CFR Cluj-Napoca,16,16,7,6,3,27,27,19,8,1.6875,4,2,2,17,13,4,3,4,1,10,6,4,9,2,2,2,3,2,1
2024_2025,Petrolul,16,16,6,8,2,26,18,13,5,1.625,3,5,0,9,3,6,3,3,2,9,10,-1,8,1,2,3,2,9,0
2024_2025,Universitatea Craiova,16,16,6,7,3,25,26,16,10,1.5625,4,4,0,17,6,11,2,3,3,9,10,-1,6,1,1,4,1,3,1
2024_2025,Dinamo Bucuresti,16,16,6,7,3,25,25,18,7,1.5625,5,2,1,15,8,7,1,5,2,10,10,0,8,1,2,5,1,5,1
2024_2025,FCSB,16,16,6,6,4,24,20,18,2,1.5,3,3,2,10,9,1,3,3,2,10,9,1,11,4,3,6,0,1,1
2024_2025,Rapid Bucuresti,16,16,5,8,3,23,20,15,5,1.4375,3,4,1,13,7,6,2,4,2,7,8,-1,10,6,3,7,-1,6,1
2024_2025,Sepsi OSK Sfântu Gheorghe,16,16,6,4,6,22,22,20,2,1.375,3,2,3,8,6,2,3,2,3,14,14,0,11,6,3,8,-2,7,0
2024_2025,Otelul Galati,16,16,4,8,4,20,12,12,0,1.25,2,4,2,5,5,0,2,4,2,7,7,0,2,-5,0,9,-4,12,0
2024_2025,Farul Constanta,16,16,5,5,6,20,17,23,-6,1.25,4,1,3,11,11,0,1,4,3,6,12,-6,8,-3,2,10,-4,10,0
2024_2025,Politehnica Iași,16,16,6,2,8,20,17,23,-6,1.25,5,1,3,12,9,3,1,1,5,5,14,-9,6,-2,2,11,-4,14,0
2024_2025,Uta Arad,16,16,4,6,6,18,14,17,-3,1.125,2,6,0,8,5,3,2,0,6,6,12,-6,6,-1,2,12,-6,11,0
2024_2025,Unirea Slobozia,16,16,5,3,8,18,14,20,-6,1.125,2,2,4,9,11,-2,3,1,4,5,9,-4,7,1,2,13,-6,15,0
2024_2025,FC Botoșani,16,16,4,4,8,16,14,22,-8,1.0,3,1,3,10,10,0,1,3,5,4,12,-8,5,0,1,14,-8,13,0
2024_2025,SCM Gloria Buzău,16,16,3,4,9,13,16,26,-10,0.8125,2,2,4,6,7,-1,1,2,5,10,19,-9,3,-1,1,15,-11,16,0
2024_2025,FC Hermannstadt,16,16,3,4,9,13,17,29,-12,0.8125,3,3,2,11,10,1,0,1,7,6,19,-13,0,-12,0,16,-11,8,0
2024_2025,Universitatea Cluj,17,17,8,6,3,30,25,14,11,1.7647,5,2,1,15,7,8,3,4,2,10,7,3,7,1,2,1,4,4,1
2024_2025,Universitatea Craiova,17,17,7,7,3,28,28,17,11,1.6471,4,4,0,17,6,11,3,3,3,11,11,0,8,2,2,2,2,3,1
2024_2025,CFR Cluj-Napoca,17,17,7,7,3,28,28,20,8,1.6471,4,3,2,18,14,4,3,4,1,10,6,4,7,1,1,3,2,2,1
2024_2025,Dinamo Bucuresti,17,17,7,7,3,28,26,18,8,1.6471,5,2,1,15,8,7,2,5,2,11,10,1,10,2,3,4,2,5,1
2024_2025,FCSB,17,17,7,6,4,27,23,18,5,1.5882,4,3,2,13,9,4,3,3,2,10,9,1,11,6,3,5,1,1,1
2024_2025,Petrolul,17,17,6,8,3,26,18,14,4,1.5294,3,5,1,9,4,5,3,3,2,9,10,-1,8,2,2,6,0,9,0
2024_2025,Sepsi OSK Sfântu Gheorghe,17,17,7,4,6,25,24,20,4,1.4706,4,2,3,10,6,4,3,2,3,14,14,0,11,4,3,7,-1,7,0
2024_2025,Rapid Bucuresti,17,17,5,9,3,24,21,16,5,1.4118,3,4,1,13,7,6,2,5,2,8,9,-1,11,8,3,8,-2,6,1
2024_2025,Otelul Galati,17,17,5,8,4,23,13,12,1,1.3529,2,4,2,5,5,0,3,4,2,8,7,1,4,-4,1,9,-3,12,0
2024_2025,Politehnica Iași,17,17,6,3,8,21,18,24,-6,1.2353,5,1,3,12,9,3,1,2,5,6,15,-9,7,-1,2,10,-5,14,0
2024_2025,Farul Constanta,17,17,5,5,7,20,17,24,-7,1.1765,4,1,4,11,12,-1,1,4,3,6,12,-6,7,-4,2,11,-6,10,0
2024_2025,Uta Arad,17,17,4,6,7,18,15,19,-4,1.0588,2,6,1,9,7,2,2,0,6,6,12,-6,3,-4,1,12,-8,11,0
2024_2025,Unirea Slobozia,17,17,5,3,9,18,14,23,-9,1.0588,2,2,4,9,11,-2,3,1,5,5,12,-7,6,-2,2,13,-8,15,0
2024_2025,FC Botoșani,17,17,4,5,8,17,15,23,-8,1.0,3,2,3,11,11,0,1,3,5,4,12,-8,3,-2,0,14,-9,13,0
2024_2025,FC Hermannstadt,17,17,4,4,9,16,19,30,-11,0.9412,4,3,2,13,11,2,0,1,7,6,19,-13,3,-7,1,15,-10,8,0
2024_2025,SCM Gloria Buzău,17,17,3,4,10,13,16,28,-12,0.7647,2,2,4,6,7,-1,1,2,6,10,21,-11,3,-2,1,16,-13,16,0
2024_2025,CFR Cluj-Napoca,18,18,8,7,3,31,30,20,10,1.7222,4,3,2,18,14,4,4,4,1,12,6,6,9,3,2,1,4,2,1
2024_2025,Universitatea Cluj,18,18,8,6,4,30,25,15,10,1.6667,5,2,2,15,8,7,3,4,2,10,7,3,4,-2,1,2,3,4,1
2024_2025,FCSB,18,18,8,6,4,30,27,19,8,1.6667,4,3,2,13,9,4,4,3,2,14,10,4,11,7,3,3,3,1,1
2024_2025,Dinamo Bucuresti,18,18,7,8,3,29,27,19,8,1.6111,5,3,1,16,9,7,2,5,2,11,10,1,11,4,3,4,2,5,1
2024_2025,Universitatea Craiova,18,18,7,7,4,28,28,19,9,1.5556,4,4,1,17,8,9,3,3,3,11,11,0,7,0,2,5,1,3,1
2024_2025,Petrolul,18,18,6,9,3,27,19,15,4,1.5,3,5,1,9,4,5,3,4,2,10,11,-1,8,2,2,6,0,9,0
2024_2025,Sepsi OSK Sfântu Gheorghe,18,18,7,5,6,26,25,21,4,1.4444,4,2,3,10,6,4,3,3,3,15,15,0,9,3,2,7,-1,7,0
2024_2025,Rapid Bucuresti,18,18,5,10,3,25,22,17,5,1.3889,3,5,1,14,8,6,2,5,2,8,9,-1,9,3,2,8,-2,6,1
